Language,Threads,Optimisation,Bit Width,Time,Run,Unroll
C, 8, -O0, float, 11.1369, 51, True
C, 8, -O0, float, 11.4069, 52, True
C, 8, -O0, float, 11.8079, 53, True
C, 8, -O0, float, 11.7589, 54, True
C, 8, -O0, float, 12.2579, 55, True
C, 8, -O0, float, 12.2469, 56, True
C, 8, -O0, float, 11.2589, 57, True
C, 8, -O0, float, 11.3529, 58, True
C, 8, -O0, float, 10.9639, 59, True
C, 8, -O0, float, 11.3119, 60, True
C, 8, -O0, float, 11.3639, 61, True
C, 8, -O0, float, 11.2749, 62, True
C, 8, -O0, float, 11.1849, 63, True
C, 8, -O0, float, 11.2849, 64, True
C, 8, -O0, float, 11.1879, 65, True
C, 8, -O0, float, 11.1779, 66, True
C, 8, -O0, float, 11.1759, 67, True
C, 8, -O0, float, 11.4729, 68, True
C, 8, -O0, float, 13.4478, 69, True
C, 8, -O0, float, 12.5759, 70, True
C, 8, -O0, float, 11.2789, 71, True
C, 8, -O0, float, 11.1129, 72, True
C, 8, -O0, float, 11.3249, 73, True
C, 8, -O0, float, 11.0259, 74, True
C, 8, -O0, float, 11.0649, 75, True
C, 8, -O0, float, 12.3199, 76, True
C, 8, -O0, float, 11.1149, 77, True
C, 8, -O0, float, 11.1759, 78, True
C, 8, -O0, float, 11.1029, 79, True
C, 8, -O0, float, 11.1479, 80, True
C, 8, -O0, float, 11.1299, 81, True
C, 8, -O0, float, 11.0599, 82, True
C, 8, -O0, float, 11.5979, 83, True
C, 8, -O0, float, 11.9969, 84, True
C, 8, -O0, float, 13.3628, 85, True
C, 8, -O0, float, 11.5239, 86, True
C, 8, -O0, float, 11.2429, 87, True
C, 8, -O0, float, 11.0799, 88, True
C, 8, -O0, float, 11.0899, 89, True
C, 8, -O0, float, 11.3469, 90, True
C, 8, -O0, float, 11.2419, 91, True
C, 8, -O0, float, 11.0709, 92, True
C, 8, -O0, float, 11.1249, 93, True
C, 8, -O0, float, 11.2139, 94, True
C, 8, -O0, float, 11.2149, 95, True
C, 8, -O0, float, 11.1229, 96, True
C, 8, -O0, float, 11.1889, 97, True
C, 8, -O0, float, 11.5149, 98, True
C, 8, -O0, float, 11.7099, 99, True
C, 8, -O0, float, 12.7269, 100, True
C, 8, -O0, float, 12.4359, 101, True
C, 16, -O0, float, 1.22899, 1, True
C, 16, -O0, float, 14.6858, 2, True
C, 16, -O0, float, 13.3768, 3, True
C, 16, -O0, float, 13.0869, 4, True
C, 16, -O0, float, 4.94994, 5, True
C, 16, -O0, float, 1.81998, 6, True
C, 16, -O0, float, 13.4138, 7, True
C, 16, -O0, float, 13.3988, 8, True
C, 16, -O0, float, 13.5598, 9, True
C, 16, -O0, float, 14.0828, 10, True
C, 16, -O0, float, 14.1868, 11, True
C, 16, -O0, float, 13.4668, 12, True
C, 16, -O0, float, 6.46293, 13, True
C, 16, -O0, float, 1.01499, 14, True
C, 16, -O0, float, 14.2898, 15, True
C, 16, -O0, float, 13.7658, 16, True
C, 16, -O0, float, 13.4388, 17, True
C, 16, -O0, float, 13.4078, 18, True
C, 16, -O0, float, 14.6748, 19, True
C, 16, -O0, float, 14.2648, 20, True
C, 16, -O0, float, 4.88694, 21, True
C, 16, -O0, float, 13.2578, 22, True
C, 16, -O0, float, 13.4778, 23, True
C, 16, -O0, float, 13.6928, 24, True
C, 16, -O0, float, 13.4968, 25, True
C, 16, -O0, float, 13.1358, 26, True
C, 16, -O0, float, 13.4928, 27, True
C, 16, -O0, float, 4.15495, 28, True
C, 16, -O0, float, 13.3398, 29, True
C, 16, -O0, float, 13.5398, 30, True
C, 16, -O0, float, 13.5118, 31, True
C, 16, -O0, float, 13.6168, 32, True
C, 16, -O0, float, 13.3548, 33, True
C, 16, -O0, float, 13.3708, 34, True
C, 16, -O0, float, 4.07495, 35, True
C, 16, -O0, float, 13.6628, 36, True
C, 16, -O0, float, 16.2448, 37, True
C, 16, -O0, float, 13.3158, 38, True
C, 16, -O0, float, 13.4208, 39, True
C, 16, -O0, float, 13.5418, 40, True
C, 16, -O0, float, 13.4778, 41, True
C, 16, -O0, float, 13.4338, 42, True
C, 16, -O0, float, 2.03398, 43, True
C, 16, -O0, float, 2.64997, 44, True
C, 16, -O0, float, 13.8678, 45, True
C, 16, -O0, float, 15.5418, 46, True
C, 16, -O0, float, 14.9388, 47, True
C, 16, -O0, float, 13.2588, 48, True
C, 16, -O0, float, 13.7758, 49, True
C, 16, -O0, float, 13.4648, 50, True
C, 16, -O0, float, 13.4658, 51, True
C, 16, -O0, float, 13.6578, 52, True
C, 16, -O0, float, 13.2528, 53, True
C, 16, -O0, float, 13.3188, 54, True
C, 16, -O0, float, 13.6378, 55, True
C, 16, -O0, float, 9.63189, 56, True
C, 16, -O0, float, 4.08195, 57, True
C, 16, -O0, float, 4.84794, 58, True
C, 16, -O0, float, 13.3678, 59, True
C, 16, -O0, float, 4.72495, 60, True
C, 16, -O0, float, 3.30896, 61, True
C, 16, -O0, float, 1.81998, 62, True
C, 16, -O0, float, 13.6218, 63, True
C, 16, -O0, float, 4.61995, 64, True
C, 16, -O0, float, 2.58997, 65, True
C, 16, -O0, float, 14.8178, 66, True
C, 16, -O0, float, 13.4858, 67, True
C, 16, -O0, float, 13.2258, 68, True
C, 16, -O0, float, 13.4428, 69, True
C, 16, -O0, float, 13.1808, 70, True
C, 16, -O0, float, 4.10595, 71, True
C, 16, -O0, float, 1.79998, 72, True
C, 16, -O0, float, 13.8318, 73, True
C, 16, -O0, float, 13.7368, 74, True
C, 16, -O0, float, 14.8418, 75, True
C, 16, -O0, float, 13.2248, 76, True
C, 16, -O0, float, 13.4018, 77, True
C, 16, -O0, float, 8.5529, 78, True
C, 16, -O0, float, 2.55197, 79, True
C, 16, -O0, float, 13.4518, 80, True
C, 16, -O0, float, 13.5118, 81, True
C, 16, -O0, float, 13.5448, 82, True
C, 16, -O0, float, 13.6038, 83, True
C, 16, -O0, float, 15.4168, 84, True
C, 16, -O0, float, 13.5858, 85, True
C, 16, -O0, float, 13.2568, 86, True
C, 16, -O0, float, 13.2278, 87, True
C, 16, -O0, float, 13.1978, 88, True
C, 16, -O0, float, 8.5319, 89, True
C, 16, -O0, float, 2.54397, 90, True
C, 16, -O0, float, 3.25196, 91, True
C, 16, -O0, float, 14.7388, 92, True
C, 16, -O0, float, 14.5558, 93, True
C, 16, -O0, float, 14.0578, 94, True
C, 16, -O0, float, 14.1578, 95, True
C, 16, -O0, float, 4.38595, 96, True
C, 16, -O0, float, 15.3968, 97, True
C, 16, -O0, float, 15.8348, 98, True
C, 16, -O0, float, 15.8068, 99, True
C, 16, -O0, float, 16.1748, 100, True
C, 16, -O0, float, 16.0358, 101, True
C, 32, -O0, float, 5.59194, 1, True
C, 32, -O0, float, 6.91492, 2, True
C, 32, -O0, float, 6.46992, 3, True
C, 32, -O0, float, 8.3939, 4, True
C, 32, -O0, float, 7.34192, 5, True
C, 32, -O0, float, 5.41894, 6, True
C, 32, -O0, float, 8.3919, 7, True
C, 32, -O0, float, 9.84889, 8, True
C, 32, -O0, float, 6.93692, 9, True
C, 32, -O0, float, 5.10994, 10, True
C, 32, -O0, float, 4.43695, 11, True
C, 32, -O0, float, 18.6118, 12, True
C, 32, -O0, float, 18.7458, 13, True
C, 32, -O0, float, 5.91893, 14, True
C, 32, -O0, float, 6.71192, 15, True
C, 32, -O0, float, 6.36193, 16, True
C, 32, -O0, float, 18.7298, 17, True
C, 32, -O0, float, 7.27392, 18, True
C, 32, -O0, float, 3.53696, 19, True
C, 32, -O0, float, 18.7718, 20, True
C, 32, -O0, float, 18.9388, 21, True
C, 32, -O0, float, 19.4788, 22, True
C, 32, -O0, float, 19.2138, 23, True
C, 32, -O0, float, 18.8038, 24, True
C, 32, -O0, float, 18.8828, 25, True
C, 32, -O0, float, 18.7938, 26, True
C, 32, -O0, float, 16.8558, 27, True
C, 32, -O0, float, 5.26194, 28, True
C, 32, -O0, float, 8.9099, 29, True
C, 32, -O0, float, 11.2509, 30, True
C, 32, -O0, float, 10.3109, 31, True
C, 32, -O0, float, 9.84889, 32, True
C, 32, -O0, float, 9.41089, 33, True
C, 32, -O0, float, 7.13992, 34, True
C, 32, -O0, float, 7.07992, 35, True
C, 32, -O0, float, 5.11794, 36, True
C, 32, -O0, float, 9.55989, 37, True
C, 32, -O0, float, 7.47991, 38, True
C, 32, -O0, float, 6.00693, 39, True
C, 32, -O0, float, 3.35596, 40, True
C, 32, -O0, float, 3.39796, 41, True
C, 32, -O0, float, 18.4748, 42, True
C, 32, -O0, float, 18.6758, 43, True
C, 32, -O0, float, 9.82689, 44, True
C, 32, -O0, float, 10.1059, 45, True
C, 32, -O0, float, 7.95391, 46, True
C, 32, -O0, float, 7.99191, 47, True
C, 32, -O0, float, 6.13693, 48, True
C, 32, -O0, float, 3.34096, 49, True
C, 32, -O0, float, 5.93893, 50, True
C, 32, -O0, float, 4.01995, 51, True
C, 32, -O0, float, 8.7379, 52, True
C, 32, -O0, float, 9.0459, 53, True
C, 32, -O0, float, 7.89591, 54, True
C, 32, -O0, float, 7.53091, 55, True
C, 32, -O0, float, 6.45893, 56, True
C, 32, -O0, float, 5.40294, 57, True
C, 32, -O0, float, 2.84397, 58, True
C, 32, -O0, float, 19.4238, 59, True
C, 32, -O0, float, 19.7568, 60, True
C, 32, -O0, float, 5.98793, 61, True
C, 32, -O0, float, 9.35589, 62, True
C, 32, -O0, float, 5.85093, 63, True
C, 32, -O0, float, 9.1509, 64, True
C, 32, -O0, float, 5.45094, 65, True
C, 32, -O0, float, 8.04791, 66, True
C, 32, -O0, float, 5.32194, 67, True
C, 32, -O0, float, 20.3248, 68, True
C, 32, -O0, float, 6.05793, 69, True
C, 32, -O0, float, 7.52091, 70, True
C, 32, -O0, float, 20.8828, 71, True
C, 32, -O0, float, 19.6958, 72, True
C, 32, -O0, float, 8.07691, 73, True
C, 32, -O0, float, 7.98891, 74, True
C, 32, -O0, float, 9.70989, 75, True
C, 32, -O0, float, 10.0709, 76, True
C, 32, -O0, float, 10.0579, 77, True
C, 32, -O0, float, 8.5429, 78, True
C, 32, -O0, float, 6.20993, 79, True
C, 32, -O0, float, 5.62293, 80, True
C, 32, -O0, float, 5.10894, 81, True
C, 32, -O0, float, 3.81296, 82, True
C, 32, -O0, float, 2.30797, 83, True
C, 32, -O0, float, 20.0758, 84, True
C, 32, -O0, float, 19.9148, 85, True
C, 32, -O0, float, 19.8728, 86, True
C, 32, -O0, float, 19.9738, 87, True
C, 32, -O0, float, 2.84997, 88, True
C, 32, -O0, float, 3.44996, 89, True
C, 32, -O0, float, 8.5329, 90, True
C, 32, -O0, float, 9.92689, 91, True
C, 32, -O0, float, 10.9129, 92, True
C, 32, -O0, float, 11.5929, 93, True
C, 32, -O0, float, 9.74689, 94, True
C, 32, -O0, float, 10.2799, 95, True
C, 32, -O0, float, 10.5899, 96, True
C, 32, -O0, float, 10.8989, 97, True
C, 32, -O0, float, 8.2479, 98, True
C, 32, -O0, float, 10.1399, 99, True
C, 32, -O0, float, 7.10592, 100, True
C, 32, -O0, float, 12.1169, 101, True
C, 1, -O0, float, 9.24889, 1, True
C, 1, -O0, float, 8.6889, 2, True
C, 1, -O0, float, 8.5919, 3, True
C, 1, -O0, float, 8.4659, 4, True
C, 1, -O0, float, 8.8959, 5, True
C, 1, -O0, float, 9.98188, 6, True
C, 1, -O0, float, 8.7769, 7, True
C, 1, -O0, float, 8.7129, 8, True
C, 1, -O0, float, 8.6889, 9, True
C, 1, -O0, float, 8.7499, 10, True
C, 1, -O0, float, 8.5489, 11, True
C, 1, -O0, float, 8.6709, 12, True
C, 1, -O0, float, 9.0329, 13, True
C, 1, -O0, float, 10.0199, 14, True
C, 1, -O0, float, 8.5939, 15, True
C, 1, -O0, float, 8.6159, 16, True
C, 1, -O0, float, 8.4779, 17, True
C, 1, -O0, float, 8.7959, 18, True
C, 1, -O0, float, 8.6039, 19, True
C, 1, -O0, float, 8.7809, 20, True
C, 1, -O0, float, 8.9619, 21, True
C, 1, -O0, float, 9.79289, 22, True
C, 1, -O0, float, 8.6779, 23, True
C, 1, -O0, float, 8.6379, 24, True
C, 1, -O0, float, 8.7479, 25, True
C, 1, -O0, float, 8.6129, 26, True
C, 1, -O0, float, 8.7899, 27, True
C, 1, -O0, float, 8.6619, 28, True
C, 1, -O0, float, 8.7689, 29, True
C, 1, -O0, float, 9.97089, 30, True
C, 1, -O0, float, 8.7209, 31, True
C, 1, -O0, float, 8.5729, 32, True
C, 1, -O0, float, 8.4659, 33, True
C, 1, -O0, float, 8.6689, 34, True
C, 1, -O0, float, 8.6339, 35, True
C, 1, -O0, float, 8.6719, 36, True
C, 1, -O0, float, 8.6819, 37, True
C, 1, -O0, float, 9.93989, 38, True
C, 1, -O0, float, 8.7789, 39, True
C, 1, -O0, float, 8.6059, 40, True
C, 1, -O0, float, 8.6279, 41, True
C, 1, -O0, float, 8.8559, 42, True
C, 1, -O0, float, 8.6359, 43, True
C, 1, -O0, float, 8.5969, 44, True
C, 1, -O0, float, 8.9189, 45, True
C, 1, -O0, float, 8.6999, 46, True
C, 1, -O0, float, 9.37589, 47, True
C, 1, -O0, float, 8.7939, 48, True
C, 1, -O0, float, 8.5799, 49, True
C, 1, -O0, float, 8.7169, 50, True
C, 1, -O0, float, 8.7099, 51, True
C, 1, -O0, float, 8.8189, 52, True
C, 1, -O0, float, 10.0799, 53, True
C, 1, -O0, float, 8.4609, 54, True
C, 1, -O0, float, 8.7979, 55, True
C, 1, -O0, float, 8.7659, 56, True
C, 1, -O0, float, 8.6399, 57, True
C, 1, -O0, float, 8.9879, 58, True
C, 1, -O0, float, 8.7229, 59, True
C, 1, -O0, float, 8.5389, 60, True
C, 1, -O0, float, 9.0209, 61, True
C, 1, -O0, float, 9.15689, 62, True
C, 1, -O0, float, 9.0359, 63, True
C, 1, -O0, float, 8.5729, 64, True
C, 1, -O0, float, 8.5179, 65, True
C, 1, -O0, float, 8.7269, 66, True
C, 1, -O0, float, 8.6349, 67, True
C, 1, -O0, float, 8.7659, 68, True
C, 1, -O0, float, 8.9149, 69, True
C, 1, -O0, float, 8.7239, 70, True
C, 1, -O0, float, 8.5449, 71, True
C, 1, -O0, float, 8.5619, 72, True
C, 1, -O0, float, 8.7509, 73, True
C, 1, -O0, float, 8.7539, 74, True
C, 1, -O0, float, 8.7029, 75, True
C, 1, -O0, float, 8.8349, 76, True
C, 1, -O0, float, 8.8279, 77, True
C, 1, -O0, float, 8.9609, 78, True
C, 1, -O0, float, 8.7579, 79, True
C, 1, -O0, float, 8.7689, 80, True
C, 1, -O0, float, 8.6629, 81, True
C, 1, -O0, float, 8.5739, 82, True
C, 1, -O0, float, 8.6549, 83, True
C, 1, -O0, float, 8.6389, 84, True
C, 1, -O0, float, 9.46189, 85, True
C, 1, -O0, float, 8.6799, 86, True
C, 1, -O0, float, 8.9229, 87, True
C, 1, -O0, float, 8.8879, 88, True
C, 1, -O0, float, 8.7759, 89, True
C, 1, -O0, float, 8.6359, 90, True
C, 1, -O0, float, 8.7709, 91, True
C, 1, -O0, float, 8.5959, 92, True
C, 1, -O0, float, 8.9329, 93, True
C, 1, -O0, float, 8.6159, 94, True
C, 1, -O0, float, 8.4899, 95, True
C, 1, -O0, float, 8.7099, 96, True
C, 1, -O0, float, 8.6629, 97, True
C, 1, -O0, float, 8.5739, 98, True
C, 1, -O0, float, 8.6239, 99, True
C, 1, -O0, float, 9.0329, 100, True
C, 1, -O0, float, 8.8559, 101, True
C, 0, -O1, double, 11.12587, 1, False
C, 0, -O1, double, 10.53287, 2, False
C, 0, -O1, double, 10.41288, 3, False
C, 0, -O1, double, 10.34188, 4, False
C, 0, -O1, double, 10.67587, 5, False
C, 0, -O1, double, 11.31887, 6, False
C, 0, -O1, double, 11.35487, 7, False
C, 0, -O1, double, 10.90887, 8, False
C, 0, -O1, double, 10.31988, 9, False
C, 0, -O1, double, 10.48288, 10, False
C, 0, -O1, double, 10.40288, 11, False
C, 0, -O1, double, 10.43988, 12, False
C, 0, -O1, double, 10.44888, 13, False
C, 0, -O1, double, 10.52287, 14, False
C, 0, -O1, double, 10.59787, 15, False
C, 0, -O1, double, 11.11487, 16, False
C, 0, -O1, double, 10.58587, 17, False
C, 0, -O1, double, 11.14387, 18, False
C, 0, -O1, double, 10.28188, 19, False
C, 0, -O1, double, 10.67687, 20, False
C, 0, -O1, double, 10.37488, 21, False
C, 0, -O1, double, 10.34388, 22, False
C, 0, -O1, double, 10.58187, 23, False
C, 0, -O1, double, 10.56487, 24, False
C, 0, -O1, double, 11.28187, 25, False
C, 0, -O1, double, 10.49488, 26, False
C, 0, -O1, double, 10.38088, 27, False
C, 0, -O1, double, 10.45188, 28, False
C, 0, -O1, double, 10.29988, 29, False
C, 0, -O1, double, 10.48188, 30, False
C, 0, -O1, double, 10.32488, 31, False
C, 0, -O1, double, 10.84687, 32, False
C, 0, -O1, double, 12.06086, 33, False
C, 0, -O1, double, 10.65987, 34, False
C, 0, -O1, double, 25.65770, 35, False
C, 0, -O1, double, 10.64787, 36, False
C, 0, -O1, double, 10.69487, 37, False
C, 0, -O1, double, 11.49686, 38, False
C, 0, -O1, double, 10.61187, 39, False
C, 0, -O1, double, 10.53187, 40, False
C, 0, -O1, double, 10.47088, 41, False
C, 0, -O1, double, 10.55787, 42, False
C, 0, -O1, double, 10.44288, 43, False
C, 0, -O1, double, 10.52187, 44, False
C, 0, -O1, double, 10.56687, 45, False
C, 0, -O1, double, 11.74486, 46, False
C, 0, -O1, double, 12.10386, 47, False
C, 0, -O1, double, 11.73086, 48, False
C, 0, -O1, double, 10.43488, 49, False
C, 0, -O1, double, 10.57187, 50, False
C, 0, -O1, double, 10.50088, 51, False
C, 0, -O1, double, 10.38188, 52, False
C, 0, -O1, double, 10.78587, 53, False
C, 0, -O1, double, 10.45588, 54, False
C, 0, -O1, double, 10.43888, 55, False
C, 0, -O1, double, 10.71187, 56, False
C, 0, -O1, double, 11.01687, 57, False
C, 0, -O1, double, 11.90286, 58, False
C, 0, -O1, double, 10.56687, 59, False
C, 0, -O1, double, 10.65287, 60, False
C, 0, -O1, double, 10.56887, 61, False
C, 0, -O1, double, 10.54587, 62, False
C, 0, -O1, double, 10.50987, 63, False
C, 0, -O1, double, 10.43788, 64, False
C, 0, -O1, double, 10.60387, 65, False
C, 0, -O1, double, 11.35587, 66, False
C, 0, -O1, double, 11.85186, 67, False
C, 0, -O1, double, 11.33487, 68, False
C, 0, -O1, double, 10.55287, 69, False
C, 0, -O1, double, 10.52588, 70, False
C, 0, -O1, double, 10.59887, 71, False
C, 0, -O1, double, 10.55487, 72, False
C, 0, -O1, double, 10.48988, 73, False
C, 0, -O1, double, 10.50588, 74, False
C, 0, -O1, double, 10.62187, 75, False
C, 0, -O1, double, 10.92187, 76, False
C, 0, -O1, double, 12.07386, 77, False
C, 0, -O1, double, 10.47288, 78, False
C, 0, -O1, double, 10.60687, 79, False
C, 0, -O1, double, 10.46588, 80, False
C, 0, -O1, double, 10.45088, 81, False
C, 0, -O1, double, 10.56587, 82, False
C, 0, -O1, double, 10.69187, 83, False
C, 0, -O1, double, 10.87287, 84, False
C, 0, -O1, double, 10.68287, 85, False
C, 0, -O1, double, 10.85187, 86, False
C, 0, -O1, double, 11.62786, 87, False
C, 0, -O1, double, 10.48488, 88, False
C, 0, -O1, double, 10.61587, 89, False
C, 0, -O1, double, 10.55587, 90, False
C, 0, -O1, double, 10.47588, 91, False
C, 0, -O1, double, 10.57487, 92, False
C, 0, -O1, double, 10.61287, 93, False
C, 0, -O1, double, 10.55187, 94, False
C, 0, -O1, double, 10.73087, 95, False
C, 0, -O1, double, 10.93487, 96, False
C, 0, -O1, double, 11.69186, 97, False
C, 0, -O1, double, 10.47988, 98, False
C, 0, -O1, double, 10.53487, 99, False
C, 0, -O1, double, 10.54487, 100, False
C, 0, -O1, double, 10.61287, 101, False
C, 2, -O1, double, 13.3298, 1, False
C, 2, -O1, double, 12.0619, 2, False
C, 2, -O1, double, 12.0039, 3, False
C, 2, -O1, double, 12.0109, 4, False
C, 2, -O1, double, 12.1939, 5, False
C, 2, -O1, double, 12.0999, 6, False
C, 2, -O1, double, 13.5288, 7, False
C, 2, -O1, double, 13.3518, 8, False
C, 2, -O1, double, 11.8659, 9, False
C, 2, -O1, double, 11.9859, 10, False
C, 2, -O1, double, 12.1909, 11, False
C, 2, -O1, double, 12.0909, 12, False
C, 2, -O1, double, 12.1729, 13, False
C, 2, -O1, double, 12.1979, 14, False
C, 2, -O1, double, 12.0219, 15, False
C, 2, -O1, double, 11.8569, 16, False
C, 2, -O1, double, 11.9599, 17, False
C, 2, -O1, double, 12.1979, 18, False
C, 2, -O1, double, 13.1059, 19, False
C, 2, -O1, double, 12.4409, 20, False
C, 2, -O1, double, 12.5109, 21, False
C, 2, -O1, double, 12.0329, 22, False
C, 2, -O1, double, 11.9329, 23, False
C, 2, -O1, double, 11.8649, 24, False
C, 2, -O1, double, 12.0359, 25, False
C, 2, -O1, double, 11.9389, 26, False
C, 2, -O1, double, 12.8129, 27, False
C, 2, -O1, double, 12.2719, 28, False
C, 2, -O1, double, 12.1909, 29, False
C, 2, -O1, double, 13.2088, 30, False
C, 2, -O1, double, 12.5709, 31, False
C, 2, -O1, double, 11.9589, 32, False
C, 2, -O1, double, 12.0489, 33, False
C, 2, -O1, double, 12.3619, 34, False
C, 2, -O1, double, 11.8169, 35, False
C, 2, -O1, double, 12.0179, 36, False
C, 2, -O1, double, 12.0259, 37, False
C, 2, -O1, double, 11.9159, 38, False
C, 2, -O1, double, 11.9619, 39, False
C, 2, -O1, double, 12.1419, 40, False
C, 2, -O1, double, 13.2148, 41, False
C, 2, -O1, double, 13.0658, 42, False
C, 2, -O1, double, 12.0719, 43, False
C, 2, -O1, double, 11.9529, 44, False
C, 2, -O1, double, 11.8089, 45, False
C, 2, -O1, double, 11.9929, 46, False
C, 2, -O1, double, 12.3989, 47, False
C, 2, -O1, double, 12.0589, 48, False
C, 2, -O1, double, 11.8629, 49, False
C, 2, -O1, double, 11.9939, 50, False
C, 2, -O1, double, 11.8809, 51, False
C, 2, -O1, double, 12.2079, 52, False
C, 2, -O1, double, 13.7658, 53, False
C, 2, -O1, double, 13.3878, 54, False
C, 2, -O1, double, 11.9769, 55, False
C, 2, -O1, double, 12.1619, 56, False
C, 2, -O1, double, 11.9669, 57, False
C, 2, -O1, double, 12.0349, 58, False
C, 2, -O1, double, 12.0719, 59, False
C, 2, -O1, double, 12.4739, 60, False
C, 2, -O1, double, 12.0369, 61, False
C, 2, -O1, double, 12.0379, 62, False
C, 2, -O1, double, 11.8799, 63, False
C, 2, -O1, double, 12.0579, 64, False
C, 2, -O1, double, 14.0498, 65, False
C, 2, -O1, double, 13.7168, 66, False
C, 2, -O1, double, 11.9259, 67, False
C, 2, -O1, double, 12.4399, 68, False
C, 2, -O1, double, 11.8399, 69, False
C, 2, -O1, double, 11.8659, 70, False
C, 2, -O1, double, 12.5589, 71, False
C, 2, -O1, double, 12.2559, 72, False
C, 2, -O1, double, 11.9939, 73, False
C, 2, -O1, double, 12.0889, 74, False
C, 2, -O1, double, 11.9539, 75, False
C, 2, -O1, double, 12.1299, 76, False
C, 2, -O1, double, 13.6248, 77, False
C, 2, -O1, double, 13.6028, 78, False
C, 2, -O1, double, 12.5429, 79, False
C, 2, -O1, double, 11.9259, 80, False
C, 2, -O1, double, 12.1439, 81, False
C, 2, -O1, double, 12.0249, 82, False
C, 2, -O1, double, 12.0989, 83, False
C, 2, -O1, double, 12.8289, 84, False
C, 2, -O1, double, 12.0339, 85, False
C, 2, -O1, double, 12.3659, 86, False
C, 2, -O1, double, 12.0589, 87, False
C, 2, -O1, double, 12.2069, 88, False
C, 2, -O1, double, 13.8588, 89, False
C, 2, -O1, double, 13.5968, 90, False
C, 2, -O1, double, 12.1799, 91, False
C, 2, -O1, double, 11.9499, 92, False
C, 2, -O1, double, 12.2539, 93, False
C, 2, -O1, double, 11.8359, 94, False
C, 2, -O1, double, 11.8259, 95, False
C, 2, -O1, double, 12.4169, 96, False
C, 2, -O1, double, 12.0759, 97, False
C, 2, -O1, double, 12.1639, 98, False
C, 2, -O1, double, 12.1809, 99, False
C, 2, -O1, double, 12.0079, 100, False
C, 2, -O1, double, 12.4719, 101, False
C, 4, -O1, double, 13.1548, 1, False
C, 4, -O1, double, 12.7729, 2, False
C, 4, -O1, double, 12.3959, 3, False
C, 4, -O1, double, 12.6599, 4, False
C, 4, -O1, double, 12.9769, 5, False
C, 4, -O1, double, 12.9389, 6, False
C, 4, -O1, double, 13.8828, 7, False
C, 4, -O1, double, 13.6668, 8, False
C, 4, -O1, double, 12.3569, 9, False
C, 4, -O1, double, 12.6239, 10, False
C, 4, -O1, double, 12.5669, 11, False
C, 4, -O1, double, 15.2528, 12, False
C, 4, -O1, double, 12.5299, 13, False
C, 4, -O1, double, 13.0558, 14, False
C, 4, -O1, double, 12.4399, 15, False
C, 4, -O1, double, 12.4529, 16, False
C, 4, -O1, double, 12.4859, 17, False
C, 4, -O1, double, 12.8079, 18, False
C, 4, -O1, double, 12.3959, 19, False
C, 4, -O1, double, 12.5679, 20, False
C, 4, -O1, double, 13.4428, 21, False
C, 4, -O1, double, 13.4828, 22, False
C, 4, -O1, double, 12.5559, 23, False
C, 4, -O1, double, 12.6669, 24, False
C, 4, -O1, double, 12.8839, 25, False
C, 4, -O1, double, 12.4099, 26, False
C, 4, -O1, double, 12.6019, 27, False
C, 4, -O1, double, 13.0898, 28, False
C, 4, -O1, double, 12.5509, 29, False
C, 4, -O1, double, 12.3069, 30, False
C, 4, -O1, double, 12.6169, 31, False
C, 4, -O1, double, 12.5679, 32, False
C, 4, -O1, double, 12.6249, 33, False
C, 4, -O1, double, 12.4479, 34, False
C, 4, -O1, double, 13.1208, 35, False
C, 4, -O1, double, 13.8038, 36, False
C, 4, -O1, double, 13.7608, 37, False
